layer,sequences,time_us
model_core_stage_3,961,157813.174840898
model_core_stage_4,961,157813.174840898
model_core_stage_5,961,157813.174840898
model_core_stage_6,961,157813.174840898
model_core_stage_7,961,147129.823821683
model_core,962,1212462.162128057
model_core_stage_0,962,138096.167081362
model_core_stage_1,962,138096.167081362
model_core_stage_2,962,157824.190950128
model_core_stage_3,962,157824.190950128
model_core_stage_4,962,157824.190950128
model_core_stage_5,962,157824.190950128
model_core_stage_6,962,157824.190950128
model_core_stage_7,962,147148.873214695
model_core,963,1212555.570257439
model_core_stage_0,963,138105.806176831
model_core_stage_1,963,138105.806176831
model_core_stage_2,963,157835.207059235
model_core_stage_3,963,157835.207059235
model_core_stage_4,963,157835.207059235
model_core_stage_5,963,157835.207059235
model_core_stage_6,963,157835.207059235
model_core_stage_7,963,147167.922607600
model_core,964,1212648.978385905
model_core_stage_0,964,138115.445272195
model_core_stage_1,964,138115.445272195
model_core_stage_2,964,157846.223168223
model_core_stage_3,964,157846.223168223
model_core_stage_4,964,157846.223168223
model_core_stage_5,964,157846.223168223
model_core_stage_6,964,157846.223168223
model_core_stage_7,964,147186.972000400
model_core,965,1212742.386513475
model_core_stage_0,965,138125.084367456
model_core_stage_1,965,138125.084367456
model_core_stage_2,965,157857.239277093
model_core_stage_3,965,157857.239277093
model_core_stage_4,965,157857.239277093
model_core_stage_5,965,157857.239277093
model_core_stage_6,965,157857.239277093
model_core_stage_7,965,147206.021393097
model_core,966,1212835.794640167
model_core_stage_0,966,138134.723462617
model_core_stage_1,966,138134.723462617
model_core_stage_2,966,157868.255385848
model_core_stage_3,966,157868.255385848
model_core_stage_4,966,157868.255385848
model_core_stage_5,966,157868.255385848
model_core_stage_6,966,157868.255385848
model_core_stage_7,966,147225.070785694
model_core,967,1212929.202766000
model_core_stage_0,967,138144.362557679
model_core_stage_1,967,138144.362557679
model_core_stage_2,967,157879.271494490
model_core_stage_3,967,157879.271494490
model_core_stage_4,967,157879.271494490
model_core_stage_5,967,157879.271494490
model_core_stage_6,967,157879.271494490
model_core_stage_7,967,147244.120178192
model_core,968,1213022.610890990
model_core_stage_0,968,138154.001652644
model_core_stage_1,968,138154.001652644
model_core_stage_2,968,157890.287603022
model_core_stage_3,968,157890.287603022
model_core_stage_4,968,157890.287603022
model_core_stage_5,968,157890.287603022
model_core_stage_6,968,157890.287603022
model_core_stage_7,968,147263.169570593
model_core,969,1213116.019015156
model_core_stage_0,969,138163.640747515
model_core_stage_1,969,138163.640747515
model_core_stage_2,969,157901.303711445
model_core_stage_3,969,157901.303711445
model_core_stage_4,969,157901.303711445
model_core_stage_5,969,157901.303711445
model_core_stage_6,969,157901.303711445
model_core_stage_7,969,147282.218962899
model_core,970,1213209.427138514
model_core_stage_0,970,138173.279842293
model_core_stage_1,970,138173.279842293
model_core_stage_2,970,157912.319819763
model_core_stage_3,970,157912.319819763
model_core_stage_4,970,157912.319819763
model_core_stage_5,970,157912.319819763
model_core_stage_6,970,157912.319819763
model_core_stage_7,970,147301.268355113
model_core,971,1213302.835261081
model_core_stage_0,971,138182.918936980
model_core_stage_1,971,138182.918936980
model_core_stage_2,971,157923.335927977
model_core_stage_3,971,157923.335927977
model_core_stage_4,971,157923.335927977
model_core_stage_5,971,157923.335927977
model_core_stage_6,971,157923.335927977
model_core_stage_7,971,147320.317747236
model_core,972,1213396.243382874
model_core_stage_0,972,138192.558031578
model_core_stage_1,972,138192.558031578
model_core_stage_2,972,157934.352036089
model_core_stage_3,972,157934.352036089
model_core_stage_4,972,157934.352036089
model_core_stage_5,972,157934.352036089
model_core_stage_6,972,157934.352036089
model_core_stage_7,972,147339.367139271
model_core,973,1213489.651503908
model_core_stage_0,973,138202.197126089
model_core_stage_1,973,138202.197126089
model_core_stage_2,973,157945.368144102
model_core_stage_3,973,157945.368144102
model_core_stage_4,973,157945.368144102
model_core_stage_5,973,157945.368144102
model_core_stage_6,973,157945.368144102
model_core_stage_7,973,147358.416531218
model_core,974,1213583.059624199
model_core_stage_0,974,138211.836220515
model_core_stage_1,974,138211.836220515
model_core_stage_2,974,157956.384252018
model_core_stage_3,974,157956.384252018
model_core_stage_4,974,157956.384252018
model_core_stage_5,974,157956.384252018
model_core_stage_6,974,157956.384252018
model_core_stage_7,974,147377.465923080
model_core,975,1213676.467743762
model_core_stage_0,975,138221.475314858
model_core_stage_1,975,138221.475314858
model_core_stage_2,975,157967.400359838
model_core_stage_3,975,157967.400359838
model_core_stage_4,975,157967.400359838
model_core_stage_5,975,157967.400359838
model_core_stage_6,975,157967.400359838
model_core_stage_7,975,147396.515314858
model_core,976,1213769.875862612
model_core_stage_0,976,138231.114409119
model_core_stage_1,976,138231.114409119
model_core_stage_2,976,157978.416467564
model_core_stage_3,976,157978.416467564
model_core_stage_4,976,157978.416467564
model_core_stage_5,976,157978.416467564
model_core_stage_6,976,157978.416467564
model_core_stage_7,976,147415.564706555
model_core,977,1213863.283980765
model_core_stage_0,977,138240.753503299
model_core_stage_1,977,138240.753503299
model_core_stage_2,977,157989.432575199
model_core_stage_3,977,157989.432575199
model_core_stage_4,977,157989.432575199
model_core_stage_5,977,157989.432575199
model_core_stage_6,977,157989.432575199
model_core_stage_7,977,147434.614098171
model_core,978,1213956.692098235
model_core_stage_0,978,138250.392597401
model_core_stage_1,978,138250.392597401
model_core_stage_2,978,158000.448682745
model_core_stage_3,978,158000.448682745
model_core_stage_4,978,158000.448682745
model_core_stage_5,978,158000.448682745
model_core_stage_6,978,158000.448682745
model_core_stage_7,978,147453.663489709
model_core,979,1214050.100215035
model_core_stage_0,979,138260.031691427
model_core_stage_1,979,138260.031691427
model_core_stage_2,979,158011.464790202
model_core_stage_3,979,158011.464790202
model_core_stage_4,979,158011.464790202
model_core_stage_5,979,158011.464790202
model_core_stage_6,979,158011.464790202
model_core_stage_7,979,147472.712881171
model_core,980,1214143.508331180
model_core_stage_0,980,138269.670785377
model_core_stage_1,980,138269.670785377
model_core_stage_2,980,158022.480897574
model_core_stage_3,980,158022.480897574
model_core_stage_4,980,158022.480897574
model_core_stage_5,980,158022.480897574
model_core_stage_6,980,158022.480897574
model_core_stage_7,980,147491.762272557
model_core,981,1214236.916446683
model_core_stage_0,981,138279.309879254
model_core_stage_1,981,138279.309879254
model_core_stage_2,981,158033.497004861
model_core_stage_3,981,158033.497004861
model_core_stage_4,981,158033.497004861
model_core_stage_5,981,158033.497004861
model_core_stage_6,981,158033.497004861
model_core_stage_7,981,147510.811663869
model_core,982,1214330.324561556
model_core_stage_0,982,138288.948973058
model_core_stage_1,982,138288.948973058
model_core_stage_2,982,158044.513112066
model_core_stage_3,982,158044.513112066
model_core_stage_4,982,158044.513112066
model_core_stage_5,982,158044.513112066
model_core_stage_6,982,158044.513112066
model_core_stage_7,982,147529.861055109
model_core,983,1214423.732675814
model_core_stage_0,983,138298.588066792
model_core_stage_1,983,138298.588066792
model_core_stage_2,983,158055.529219190
model_core_stage_3,983,158055.529219190
model_core_stage_4,983,158055.529219190
model_core_stage_5,983,158055.529219190
model_core_stage_6,983,158055.529219190
model_core_stage_7,983,147548.910446279
model_core,984,1214517.140789469
model_core_stage_0,984,138308.227160456
model_core_stage_1,984,138308.227160456
model_core_stage_2,984,158066.545326236
model_core_stage_3,984,158066.545326236
model_core_stage_4,984,158066.545326236
model_core_stage_5,984,158066.545326236
model_core_stage_6,984,158066.545326236
model_core_stage_7,984,147567.959837379
model_core,985,1214610.548902533
model_core_stage_0,985,138317.866254053
model_core_stage_1,985,138317.866254053
model_core_stage_2,985,158077.561433203
model_core_stage_3,985,158077.561433203
model_core_stage_4,985,158077.561433203
model_core_stage_5,985,158077.561433203
model_core_stage_6,985,158077.561433203
model_core_stage_7,985,147587.009228412
model_core,986,1214703.957015019
model_core_stage_0,986,138327.505347583
model_core_stage_1,986,138327.505347583
model_core_stage_2,986,158088.577540095
model_core_stage_3,986,158088.577540095
model_core_stage_4,986,158088.577540095
model_core_stage_5,986,158088.577540095
model_core_stage_6,986,158088.577540095
model_core_stage_7,986,147606.058619378
model_core,987,1214797.365126939
model_core_stage_0,987,138337.144441048
model_core_stage_1,987,138337.144441048
model_core_stage_2,987,158099.593646912
model_core_stage_3,987,158099.593646912
model_core_stage_4,987,158099.593646912
model_core_stage_5,987,158099.593646912
model_core_stage_6,987,158099.593646912
model_core_stage_7,987,147625.108010279
model_core,988,1214890.773238303
model_core_stage_0,988,138346.783534450
model_core_stage_1,988,138346.783534450
model_core_stage_2,988,158110.609753657
model_core_stage_3,988,158110.609753657
model_core_stage_4,988,158110.609753657
model_core_stage_5,988,158110.609753657
model_core_stage_6,988,158110.609753657
model_core_stage_7,988,147644.157401117
model_core,989,1214984.181349124
model_core_stage_0,989,138356.422627789
model_core_stage_1,989,138356.422627789
model_core_stage_2,989,158121.625860331
model_core_stage_3,989,158121.625860331
model_core_stage_4,989,158121.625860331
model_core_stage_5,989,158121.625860331
model_core_stage_6,989,158121.625860331
model_core_stage_7,989,147663.206791892
model_core,990,1215077.589459413
model_core_stage_0,990,138366.061721068
model_core_stage_1,990,138366.061721068
model_core_stage_2,990,158132.641966934
model_core_stage_3,990,158132.641966934
model_core_stage_4,990,158132.641966934
model_core_stage_5,990,158132.641966934
model_core_stage_6,990,158132.641966934
model_core_stage_7,990,147682.256182606
model_core,991,1215170.997569181
model_core_stage_0,991,138375.700814286
model_core_stage_1,991,138375.700814286
model_core_stage_2,991,158143.658073470
model_core_stage_3,991,158143.658073470
model_core_stage_4,991,158143.658073470
model_core_stage_5,991,158143.658073470
model_core_stage_6,991,158143.658073470
model_core_stage_7,991,147701.305573260
model_core,992,1215264.405678439
model_core_stage_0,992,138385.339907446
model_core_stage_1,992,138385.339907446
model_core_stage_2,992,158154.674179938
model_core_stage_3,992,158154.674179938
model_core_stage_4,992,158154.674179938
model_core_stage_5,992,158154.674179938
model_core_stage_6,992,158154.674179938
model_core_stage_7,992,147720.354963856
model_core,993,1215357.813787197
model_core_stage_0,993,138394.979000548
model_core_stage_1,993,138394.979000548
model_core_stage_2,993,158165.690286341
model_core_stage_3,993,158165.690286341
model_core_stage_4,993,158165.690286341
model_core_stage_5,993,158165.690286341
model_core_stage_6,993,158165.690286341
model_core_stage_7,993,147739.404354395
model_core,994,1215451.221895465
model_core_stage_0,994,138404.618093595
model_core_stage_1,994,138404.618093595
model_core_stage_2,994,158176.706392680
model_core_stage_3,994,158176.706392680
model_core_stage_4,994,158176.706392680
model_core_stage_5,994,158176.706392680
model_core_stage_6,994,158176.706392680
model_core_stage_7,994,147758.453744877
model_core,995,1215544.630003254
model_core_stage_0,995,138414.257186586
model_core_stage_1,995,138414.257186586
model_core_stage_2,995,158187.722498955
model_core_stage_3,995,158187.722498955
model_core_stage_4,995,158187.722498955
model_core_stage_5,995,158187.722498955
model_core_stage_6,995,158187.722498955
model_core_stage_7,995,147777.503135304
model_core,996,1215638.038110573
model_core_stage_0,996,138423.896279524
model_core_stage_1,996,138423.896279524
model_core_stage_2,996,158198.738605170
model_core_stage_3,996,158198.738605170
model_core_stage_4,996,158198.738605170
model_core_stage_5,996,158198.738605170
model_core_stage_6,996,158198.738605170
model_core_stage_7,996,147796.552525677
model_core,997,1215731.446217433
model_core_stage_0,997,138433.535372408
model_core_stage_1,997,138433.535372408
model_core_stage_2,997,158209.754711324
model_core_stage_3,997,158209.754711324
model_core_stage_4,997,158209.754711324
model_core_stage_5,997,158209.754711324
model_core_stage_6,997,158209.754711324
model_core_stage_7,997,147815.601915998
model_core,998,1215824.854323842
model_core_stage_0,998,138443.174465241
model_core_stage_1,998,138443.174465241
model_core_stage_2,998,158220.770817418
model_core_stage_3,998,158220.770817418
model_core_stage_4,998,158220.770817418
model_core_stage_5,998,158220.770817418
model_core_stage_6,998,158220.770817418
model_core_stage_7,998,147834.651306267
model_core,999,1215918.262429810
model_core_stage_0,999,138452.813558024
model_core_stage_1,999,138452.813558024
model_core_stage_2,999,158231.786923456
model_core_stage_3,999,158231.786923456
model_core_stage_4,999,158231.786923456
model_core_stage_5,999,158231.786923456
model_core_stage_6,999,158231.786923456
model_core_stage_7,999,147853.700696485
model_core,1000,1216011.670535346
model_core_stage_0,1000,138462.452650756
model_core_stage_1,1000,138462.452650756
model_core_stage_2,1000,158242.803029436
model_core_stage_3,1000,158242.803029436
model_core_stage_4,1000,158242.803029436
model_core_stage_5,1000,158242.803029436
model_core_stage_6,1000,158242.803029436
model_core_stage_7,1000,147872.750086654
model_core,1001,1216105.078640459
model_core_stage_0,1001,138472.091743441
model_core_stage_1,1001,138472.091743441
model_core_stage_2,1001,158253.819135361
model_core_stage_3,1001,158253.819135361
model_core_stage_4,1001,158253.819135361
model_core_stage_5,1001,158253.819135361
model_core_stage_6,1001,158253.819135361
model_core_stage_7,1001,147891.799476774
model_core,1002,1216198.486745159
model_core_stage_0,1002,138481.730836077
model_core_stage_1,1002,138481.730836077
model_core_stage_2,1002,158264.835241231
model_core_stage_3,1002,158264.835241231
model_core_stage_4,1002,158264.835241231
model_core_stage_5,1002,158264.835241231
model_core_stage_6,1002,158264.835241231
model_core_stage_7,1002,147910.848866847
model_core,1003,1216291.894849451
model_core_stage_0,1003,138491.369928668
model_core_stage_1,1003,138491.369928668
model_core_stage_2,1003,158275.851347049
model_core_stage_3,1003,158275.851347049
model_core_stage_4,1003,158275.851347049
model_core_stage_5,1003,158275.851347049
model_core_stage_6,1003,158275.851347049
model_core_stage_7,1003,147929.898256873
model_core,1004,1216385.302953347
model_core_stage_0,1004,138501.009021212
model_core_stage_1,1004,138501.009021212
model_core_stage_2,1004,158286.867452814
model_core_stage_3,1004,158286.867452814
model_core_stage_4,1004,158286.867452814
model_core_stage_5,1004,158286.867452814
model_core_stage_6,1004,158286.867452814
model_core_stage_7,1004,147948.947646853
model_core,1005,1216478.711056854
model_core_stage_0,1005,138510.648113712
model_core_stage_1,1005,138510.648113712
model_core_stage_2,1005,158297.883558528
model_core_stage_3,1005,158297.883558528
model_core_stage_4,1005,158297.883558528
model_core_stage_5,1005,158297.883558528
model_core_stage_6,1005,158297.883558528
model_core_stage_7,1005,147967.997036789
model_core,1006,1216572.119159980
model_core_stage_0,1006,138520.287206168
model_core_stage_1,1006,138520.287206168
model_core_stage_2,1006,158308.899664192
model_core_stage_3,1006,158308.899664192
model_core_stage_4,1006,158308.899664192
model_core_stage_5,1006,158308.899664192
model_core_stage_6,1006,158308.899664192
model_core_stage_7,1006,147987.046426681
model_core,1007,1216665.527262732
model_core_stage_0,1007,138529.926298582
model_core_stage_1,1007,138529.926298582
model_core_stage_2,1007,158319.915769808
model_core_stage_3,1007,158319.915769808
model_core_stage_4,1007,158319.915769808
model_core_stage_5,1007,158319.915769808
model_core_stage_6,1007,158319.915769808
model_core_stage_7,1007,148006.095816530
model_core,1008,1216758.935365119
model_core_stage_0,1008,138539.565390953
model_core_stage_1,1008,138539.565390953
model_core_stage_2,1008,158330.931875375
model_core_stage_3,1008,158330.931875375
model_core_stage_4,1008,158330.931875375
model_core_stage_5,1008,158330.931875375
model_core_stage_6,1008,158330.931875375
model_core_stage_7,1008,148025.145206338
model_core,1009,1216852.343467148
model_core_stage_0,1009,138549.204483283
model_core_stage_1,1009,138549.204483283
model_core_stage_2,1009,158341.947980895
model_core_stage_3,1009,158341.947980895
model_core_stage_4,1009,158341.947980895
model_core_stage_5,1009,158341.947980895
model_core_stage_6,1009,158341.947980895
model_core_stage_7,1009,148044.194596104
model_core,1010,1216945.751568826
model_core_stage_0,1010,138558.843575574
model_core_stage_1,1010,138558.843575574
model_core_stage_2,1010,158352.964086370
model_core_stage_3,1010,158352.964086370
model_core_stage_4,1010,158352.964086370
model_core_stage_5,1010,158352.964086370
model_core_stage_6,1010,158352.964086370
model_core_stage_7,1010,148063.243985830
model_core,1011,1217039.159670160
model_core_stage_0,1011,138568.482667824
model_core_stage_1,1011,138568.482667824
model_core_stage_2,1011,158363.980191799
model_core_stage_3,1011,158363.980191799
model_core_stage_4,1011,158363.980191799
model_core_stage_5,1011,158363.980191799
model_core_stage_6,1011,158363.980191799
model_core_stage_7,1011,148082.293375517
model_core,1012,1217132.567771159
model_core_stage_0,1012,138578.121760036
model_core_stage_1,1012,138578.121760036
model_core_stage_2,1012,158374.996297184
model_core_stage_3,1012,158374.996297184
model_core_stage_4,1012,158374.996297184
model_core_stage_5,1012,158374.996297184
model_core_stage_6,1012,158374.996297184
model_core_stage_7,1012,148101.342765165
model_core,1013,1217225.975871828
model_core_stage_0,1013,138587.760852211
model_core_stage_1,1013,138587.760852211
model_core_stage_2,1013,158386.012402526
model_core_stage_3,1013,158386.012402526
model_core_stage_4,1013,158386.012402526
model_core_stage_5,1013,158386.012402526
model_core_stage_6,1013,158386.012402526
model_core_stage_7,1013,148120.392154775
model_core,1014,1217319.383972175
model_core_stage_0,1014,138597.399944348
model_core_stage_1,1014,138597.399944348
model_core_stage_2,1014,158397.028507826
model_core_stage_3,1014,158397.028507826
model_core_stage_4,1014,158397.028507826
model_core_stage_5,1014,158397.028507826
model_core_stage_6,1014,158397.028507826
model_core_stage_7,1014,148139.441544348
model_core,1015,1217412.792072206
model_core_stage_0,1015,138607.039036449
model_core_stage_1,1015,138607.039036449
model_core_stage_2,1015,158408.044613085
model_core_stage_3,1015,158408.044613085
model_core_stage_4,1015,158408.044613085
model_core_stage_5,1015,158408.044613085
model_core_stage_6,1015,158408.044613085
model_core_stage_7,1015,148158.490933885
model_core,1016,1217506.200171927
model_core_stage_0,1016,138616.678128515
model_core_stage_1,1016,138616.678128515
model_core_stage_2,1016,158419.060718302
model_core_stage_3,1016,158419.060718302
model_core_stage_4,1016,158419.060718302
model_core_stage_5,1016,158419.060718302
model_core_stage_6,1016,158419.060718302
model_core_stage_7,1016,148177.540323386
model_core,1017,1217599.608271346
model_core_stage_0,1017,138626.317220545
model_core_stage_1,1017,138626.317220545
model_core_stage_2,1017,158430.076823480
model_core_stage_3,1017,158430.076823480
model_core_stage_4,1017,158430.076823480
model_core_stage_5,1017,158430.076823480
model_core_stage_6,1017,158430.076823480
model_core_stage_7,1017,148196.589712853
model_core,1018,1217693.016370468
model_core_stage_0,1018,138635.956312542
model_core_stage_1,1018,138635.956312542
model_core_stage_2,1018,158441.092928620
model_core_stage_3,1018,158441.092928620
model_core_stage_4,1018,158441.092928620
model_core_stage_5,1018,158441.092928620
model_core_stage_6,1018,158441.092928620
model_core_stage_7,1018,148215.639102286
model_core,1019,1217786.424469299
model_core_stage_0,1019,138645.595404506
model_core_stage_1,1019,138645.595404506
model_core_stage_2,1019,158452.109033721
model_core_stage_3,1019,158452.109033721
model_core_stage_4,1019,158452.109033721
model_core_stage_5,1019,158452.109033721
model_core_stage_6,1019,158452.109033721
model_core_stage_7,1019,148234.688491685
model_core,1020,1217879.832567846
model_core_stage_0,1020,138655.234496436
model_core_stage_1,1020,138655.234496436
model_core_stage_2,1020,158463.125138784
model_core_stage_3,1020,158463.125138784
model_core_stage_4,1020,158463.125138784
model_core_stage_5,1020,158463.125138784
model_core_stage_6,1020,158463.125138784
model_core_stage_7,1020,148253.737881052
model_core,1021,1217973.240666114
model_core_stage_0,1021,138664.873588335
model_core_stage_1,1021,138664.873588335
model_core_stage_2,1021,158474.141243811
model_core_stage_3,1021,158474.141243811
model_core_stage_4,1021,158474.141243811
model_core_stage_5,1021,158474.141243811
model_core_stage_6,1021,158474.141243811
model_core_stage_7,1021,148272.787270386
model_core,1022,1218066.648764108
model_core_stage_0,1022,138674.512680202
model_core_stage_1,1022,138674.512680202
model_core_stage_2,1022,158485.157348803
model_core_stage_3,1022,158485.157348803
model_core_stage_4,1022,158485.157348803
model_core_stage_5,1022,158485.157348803
model_core_stage_6,1022,158485.157348803
model_core_stage_7,1022,148291.836659690
model_core,1023,1218160.056861836
model_core_stage_0,1023,138684.151772039
model_core_stage_1,1023,138684.151772039
model_core_stage_2,1023,158496.173453759
model_core_stage_3,1023,158496.173453759
model_core_stage_4,1023,158496.173453759
model_core_stage_5,1023,158496.173453759
model_core_stage_6,1023,158496.173453759
model_core_stage_7,1023,148310.886048962
model_core,1024,1218253.464959302
model_core_stage_0,1024,138693.790863846
model_core_stage_1,1024,138693.790863846
model_core_stage_2,1024,158507.189558681
model_core_stage_3,1024,158507.189558681
model_core_stage_4,1024,158507.189558681
model_core_stage_5,1024,158507.189558681
model_core_stage_6,1024,158507.189558681
model_core_stage_7,1024,148329.935438205
model_core,1025,1218346.873056511
model_core_stage_0,1025,138703.429955623
model_core_stage_1,1025,138703.429955623
model_core_stage_2,1025,158518.205663569
model_core_stage_3,1025,158518.205663569
model_core_stage_4,1025,158518.205663569
model_core_stage_5,1025,158518.205663569
model_core_stage_6,1025,158518.205663569
model_core_stage_7,1025,148348.984827418
model_core,1026,1218440.281153469
model_core_stage_0,1026,138713.069047372
model_core_stage_1,1026,138713.069047372
model_core_stage_2,1026,158529.221768425
model_core_stage_3,1026,158529.221768425
model_core_stage_4,1026,158529.221768425
model_core_stage_5,1026,158529.221768425
model_core_stage_6,1026,158529.221768425
model_core_stage_7,1026,148368.034216602
model_core,1027,1218533.689250182
model_core_stage_0,1027,138722.708139092
model_core_stage_1,1027,138722.708139092
model_core_stage_2,1027,158540.237873248
model_core_stage_3,1027,158540.237873248
model_core_stage_4,1027,158540.237873248
model_core_stage_5,1027,158540.237873248
model_core_stage_6,1027,158540.237873248
model_core_stage_7,1027,148387.083605759
model_core,1028,1218627.097346653
model_core_stage_0,1028,138732.347230784
model_core_stage_1,1028,138732.347230784
model_core_stage_2,1028,158551.253978039
model_core_stage_3,1028,158551.253978039
model_core_stage_4,1028,158551.253978039
model_core_stage_5,1028,158551.253978039
model_core_stage_6,1028,158551.253978039
model_core_stage_7,1028,148406.132994887
model_core,1029,1218720.505442889
model_core_stage_0,1029,138741.986322450
model_core_stage_1,1029,138741.986322450
model_core_stage_2,1029,158562.270082800
model_core_stage_3,1029,158562.270082800
model_core_stage_4,1029,158562.270082800
model_core_stage_5,1029,158562.270082800
model_core_stage_6,1029,158562.270082800
model_core_stage_7,1029,148425.182383988
model_core,1030,1218813.913538893
model_core_stage_0,1030,138751.625414089
model_core_stage_1,1030,138751.625414089
model_core_stage_2,1030,158573.286187530
model_core_stage_3,1030,158573.286187530
model_core_stage_4,1030,158573.286187530
model_core_stage_5,1030,158573.286187530
model_core_stage_6,1030,158573.286187530
model_core_stage_7,1030,148444.231773063
model_core,1031,1218907.321634672
model_core_stage_0,1031,138761.264505702
model_core_stage_1,1031,138761.264505702
model_core_stage_2,1031,158584.302292231
model_core_stage_3,1031,158584.302292231
model_core_stage_4,1031,158584.302292231
model_core_stage_5,1031,158584.302292231
model_core_stage_6,1031,158584.302292231
model_core_stage_7,1031,148463.281162112
model_core,1032,1219000.729730229
model_core_stage_0,1032,138770.903597290
model_core_stage_1,1032,138770.903597290
model_core_stage_2,1032,158595.318396903
model_core_stage_3,1032,158595.318396903
model_core_stage_4,1032,158595.318396903
model_core_stage_5,1032,158595.318396903
model_core_stage_6,1032,158595.318396903
model_core_stage_7,1032,148482.330551136
model_core,1033,1219094.137825568
model_core_stage_0,1033,138780.542688853
model_core_stage_1,1033,138780.542688853
model_core_stage_2,1033,158606.334501546
model_core_stage_3,1033,158606.334501546
model_core_stage_4,1033,158606.334501546
model_core_stage_5,1033,158606.334501546
model_core_stage_6,1033,158606.334501546
model_core_stage_7,1033,148501.379940135
model_core,1034,1219187.545920696
model_core_stage_0,1034,138790.181780391
model_core_stage_1,1034,138790.181780391
model_core_stage_2,1034,158617.350606161
model_core_stage_3,1034,158617.350606161
model_core_stage_4,1034,158617.350606161
model_core_stage_5,1034,158617.350606161
model_core_stage_6,1034,158617.350606161
model_core_stage_7,1034,148520.429329109
model_core,1035,1219280.954015615
model_core_stage_0,1035,138799.820871905
model_core_stage_1,1035,138799.820871905
model_core_stage_2,1035,158628.366710749
model_core_stage_3,1035,158628.366710749
model_core_stage_4,1035,158628.366710749
model_core_stage_5,1035,158628.366710749
model_core_stage_6,1035,158628.366710749
model_core_stage_7,1035,148539.478718059
model_core,1036,1219374.362110330
model_core_stage_0,1036,138809.459963396
model_core_stage_1,1036,138809.459963396
model_core_stage_2,1036,158639.382815310
model_core_stage_3,1036,158639.382815310
model_core_stage_4,1036,158639.382815310
model_core_stage_5,1036,158639.382815310
model_core_stage_6,1036,158639.382815310
model_core_stage_7,1036,148558.528106986
model_core,1037,1219467.770204846
model_core_stage_0,1037,138819.099054865
model_core_stage_1,1037,138819.099054865
model_core_stage_2,1037,158650.398919845
model_core_stage_3,1037,158650.398919845
model_core_stage_4,1037,158650.398919845
model_core_stage_5,1037,158650.398919845
model_core_stage_6,1037,158650.398919845
model_core_stage_7,1037,148577.577495890
model_core,1038,1219561.178299166
model_core_stage_0,1038,138828.738146310
model_core_stage_1,1038,138828.738146310
model_core_stage_2,1038,158661.415024355
model_core_stage_3,1038,158661.415024355
model_core_stage_4,1038,158661.415024355
model_core_stage_5,1038,158661.415024355
model_core_stage_6,1038,158661.415024355
model_core_stage_7,1038,148596.626884772
model_core,1039,1219654.586393295
model_core_stage_0,1039,138838.377237734
model_core_stage_1,1039,138838.377237734
model_core_stage_2,1039,158672.431128839
model_core_stage_3,1039,158672.431128839
model_core_stage_4,1039,158672.431128839
model_core_stage_5,1039,158672.431128839
model_core_stage_6,1039,158672.431128839
model_core_stage_7,1039,148615.676273632
model_core,1040,1219747.994487236
model_core_stage_0,1040,138848.016329136
model_core_stage_1,1040,138848.016329136
model_core_stage_2,1040,158683.447233299
model_core_stage_3,1040,158683.447233299
model_core_stage_4,1040,158683.447233299
model_core_stage_5,1040,158683.447233299
model_core_stage_6,1040,158683.447233299
model_core_stage_7,1040,148634.725662470
model_core,1041,1219841.402580994
model_core_stage_0,1041,138857.655420518
model_core_stage_1,1041,138857.655420518
model_core_stage_2,1041,158694.463337734
model_core_stage_3,1041,158694.463337734
model_core_stage_4,1041,158694.463337734
model_core_stage_5,1041,158694.463337734
model_core_stage_6,1041,158694.463337734
model_core_stage_7,1041,148653.775051287
model_core,1042,1219934.810674571
model_core_stage_0,1042,138867.294511878
model_core_stage_1,1042,138867.294511878
model_core_stage_2,1042,158705.479442146
model_core_stage_3,1042,158705.479442146
model_core_stage_4,1042,158705.479442146
model_core_stage_5,1042,158705.479442146
model_core_stage_6,1042,158705.479442146
model_core_stage_7,1042,148672.824440083
model_core,1043,1220028.218767973
model_core_stage_0,1043,138876.933603218
model_core_stage_1,1043,138876.933603218
model_core_stage_2,1043,158716.495546535
model_core_stage_3,1043,158716.495546535
model_core_stage_4,1043,158716.495546535
model_core_stage_5,1043,158716.495546535
model_core_stage_6,1043,158716.495546535
model_core_stage_7,1043,148691.873828859
model_core,1044,1220121.626861203
model_core_stage_0,1044,138886.572694539
model_core_stage_1,1044,138886.572694539
model_core_stage_2,1044,158727.511650902
model_core_stage_3,1044,158727.511650902
model_core_stage_4,1044,158727.511650902
model_core_stage_5,1044,158727.511650902
model_core_stage_6,1044,158727.511650902
model_core_stage_7,1044,148710.923217616
model_core,1045,1220215.034954263
model_core_stage_0,1045,138896.211785840
model_core_stage_1,1045,138896.211785840
model_core_stage_2,1045,158738.527755246
model_core_stage_3,1045,158738.527755246
model_core_stage_4,1045,158738.527755246
model_core_stage_5,1045,158738.527755246
model_core_stage_6,1045,158738.527755246
model_core_stage_7,1045,148729.972606353
model_core,1046,1220308.443047157
model_core_stage_0,1046,138905.850877122
model_core_stage_1,1046,138905.850877122
model_core_stage_2,1046,158749.543859568
model_core_stage_3,1046,158749.543859568
model_core_stage_4,1046,158749.543859568
model_core_stage_5,1046,158749.543859568
model_core_stage_6,1046,158749.543859568
model_core_stage_7,1046,148749.021995071
model_core,1047,1220401.851139890
model_core_stage_0,1047,138915.489968386
